step	bond_idx	atom_i	atom_j	S(t)
3000	42717	38847	40171	0.9447
3000	42722	38848	38815	0.9447
3000	42778	55879	55855	0.9447
3000	42793	9846	9816	0.9447
3000	42835	34447	34448	0.9447
3000	42885	18439	18440	0.9447
3000	42944	38842	38841	0.9447
3000	43016	15923	17244	0.9447
3000	43079	47591	46412	0.9447
3000	43083	46487	45229	0.9447
3000	43136	42089	40810	0.9447
3000	43168	44058	44059	0.9447
3000	43208	42518	41278	0.9447
3000	43276	18623	19964	0.9447
3000	43287	36616	36591	0.9447
3000	43294	2558	2525	0.9447
3000	43314	29905	29933	0.9447
3000	43322	35937	35964	0.9447
3000	43416	10305	10280	0.9447
3000	43446	32822	32821	0.9447
3000	43450	47698	46507	0.9447
3000	43500	47749	47748	0.9447
3000	43505	7581	8877	0.9447
3000	43612	22740	22717	0.9447
3000	43687	30357	31592	0.9447
3000	43715	20903	20876	0.9447
3000	43753	30751	30774	0.9447
3000	43785	44886	46140	0.9447
3000	43810	1723	1722	0.9447
3000	43830	35428	36707	0.9447
3000	43845	54258	54284	0.9447
3000	43949	36392	37679	0.9447
3000	43965	36752	36751	0.9447
3000	43989	21886	20615	0.9447
3000	43995	43039	43040	0.9447
3000	43999	33704	33703	0.9447
3000	44091	51793	51826	0.9447
3000	44187	47846	47813	0.9447
3000	44226	28562	28561	0.9447
3000	44270	51384	51385	0.9447
3000	44344	7312	7311	0.9447
3000	44364	22693	22662	0.9447
3000	44423	48045	46872	0.9447
3000	44463	38415	38414	0.9447
3000	44529	21491	22737	0.9447
3000	44627	6589	6553	0.9447
3000	44657	8355	8386	0.9447
3000	44719	39003	39034	0.9447
3000	44743	48811	48792	0.9447
3000	44764	17543	17542	0.9447
3000	44770	16993	17017	0.9447
3000	44856	21651	20364	0.9447
3000	44862	24575	23320	0.9447
3000	44898	56130	56131	0.9447
3000	44933	21789	21788	0.9447
3000	44934	27937	27909	0.9447
3000	45000	37858	37831	0.9447
3000	45021	43857	45121	0.9447
3000	45092	35147	33923	0.9447
3000	45128	31218	31189	0.9447
3000	45139	15198	15158	0.9447
3000	45152	16431	17758	0.9447
3000	45175	29280	28011	0.9447
3000	45189	30019	31284	0.9447
3000	45273	40985	39694	0.9447
3000	45409	9857	9888	0.9447
3000	45450	33725	33724	0.9447
3000	45534	9686	9687	0.9447
3000	45576	38992	37685	0.9447
3000	45641	20569	20570	0.9447
3000	45727	3351	3350	0.9447
3000	45767	27593	26273	0.9447
3000	46027	1061	1062	0.9447
3000	46033	47175	47203	0.9447
3000	46098	25621	25589	0.9447
3000	46205	1822	1846	0.9447
3000	46252	32017	33215	0.9447
3000	46257	6121	6122	0.9447
3000	46296	3019	1803	0.9447
3000	46392	55695	55694	0.9447
3000	46424	46995	46972	0.9447
3000	46481	54365	54340	0.9447
3000	46504	53379	53378	0.9447
3000	46587	47239	48416	0.9447
3000	46624	36125	34855	0.9447
3000	46634	12817	12784	0.9447
3000	46741	37452	36141	0.9447
3000	46757	4875	4849	0.9447
3000	46806	44140	44172	0.9447
3000	46841	27414	28711	0.9447
3000	46845	21258	19988	0.9447
3000	46895	13156	13155	0.9447
3000	46969	15478	15477	0.9447
3000	47019	9699	9698	0.9447
3000	47203	3150	4402	0.9447
3000	47291	24218	24217	0.9447
3000	47295	40200	41498	0.9447
3000	47311	11392	11424	0.9447
3000	47319	7821	7858	0.9447
3000	47374	48418	48445	0.9447
3000	47378	16773	15417	0.9447
3000	47384	54730	54703	0.9447
3000	47441	3390	3389	0.9447
3000	47446	4071	2809	0.9447
3000	47539	20432	21721	0.9447
3000	47652	45619	44355	0.9447
3000	47720	9911	11205	0.9447
3000	47746	21906	21907	0.9447
3000	47755	15024	15055	0.9447
3000	47924	3200	3201	0.9447
3000	47996	23725	23724	0.9447
3000	48406	32443	32444	0.9447
3000	48453	4927	4955	0.9447
3000	48460	6110	4797	0.9447
3000	48499	45698	44428	0.9447
3000	48526	31549	32802	0.9447
3000	48615	3044	1828	0.9447
3000	48619	12044	12069	0.9447
3000	48672	47345	48520	0.9447
3000	48696	19505	19484	0.9447
3000	48699	19485	18109	0.9447
3000	48861	17477	17478	0.9447
3000	49033	8988	8958	0.9447
3000	49061	48776	48775	0.9447
3000	49063	47578	47560	0.9447
3000	49064	47560	46372	0.9447
3000	49109	7653	6373	0.9447
3000	49166	3464	3465	0.9447
3000	49186	29240	30564	0.9447
3000	49332	23826	22524	0.9447
3000	49348	18113	19488	0.9447
3000	49378	43043	43042	0.9447
3000	49403	26107	26106	0.9447
3000	49495	5069	6368	0.9447
3000	49525	38153	38186	0.9447
3000	49611	3158	3159	0.9447
3000	49925	15500	15501	0.9447
3000	49946	37673	37704	0.9447
3000	49997	39989	41288	0.9447
3000	50107	32495	32525	0.9447
3000	50135	27666	27667	0.9447
3000	50174	31047	31048	0.9447
3000	50215	6672	6671	0.9447
3000	50220	49674	49673	0.9447
3000	50410	20362	20335	0.9447
3000	50411	20335	20336	0.9447
3000	50412	20362	19030	0.9447
3000	50449	18939	18938	0.9447
3000	50462	22781	24057	0.9447
3000	50477	47243	47217	0.9447
3000	50596	14389	14413	0.9447
3000	50598	17004	17033	0.9447
3000	50689	5114	5088	0.9447
3000	50692	5114	6407	0.9447
3000	50719	25113	23858	0.9447
3000	50770	11123	11122	0.9447
3000	50771	12410	12385	0.9447
3000	50831	9232	9233	0.9447
3000	50832	28851	28878	0.9447
3000	50996	28966	28965	0.9447
3000	51016	53131	53112	0.9447
3000	51037	19848	19849	0.9447
3000	51082	9124	7849	0.9447
3000	51155	52712	52688	0.9447
3000	51239	6422	6421	0.9447
3000	51314	34740	33526	0.9447
3000	51337	47535	47534	0.9447
3000	51373	56298	55017	0.9447
3000	51458	11971	10673	0.9447
3000	51482	53703	54989	0.9447
3000	51507	31548	31527	0.9447
3000	51525	13010	13009	0.9447
3000	51565	35735	34478	0.9447
3000	51573	49113	49112	0.9447
3000	51577	14403	14402	0.9447
3000	51603	12567	12568	0.9447
3000	51676	46886	46857	0.9447
3000	51724	51707	51678	0.9447
3000	51832	40075	41367	0.9447
3000	51844	10368	9009	0.9447
3000	51854	10904	10876	0.9447
3000	51897	50446	50445	0.9447
3000	51899	8331	8363	0.9447
3000	51903	17738	17707	0.9447
3000	51908	28886	28915	0.9447
3000	51916	37275	37243	0.9447
3000	51985	20454	20455	0.9447
3000	52012	18581	17207	0.9447
3000	52034	27111	25809	0.9447
3000	52081	24391	24392	0.9447
3000	52082	24428	24429	0.9447
3000	52303	35094	33867	0.9447
3000	52313	47302	48469	0.9447
3000	52570	27181	27151	0.9447
3000	52699	46273	45010	0.9447
3000	52702	46271	45008	0.9447
3000	52730	53968	53969	0.9447
3000	52762	12958	12992	0.9447
3000	52796	14844	14814	0.9447
3000	52900	30386	30414	0.9447
3000	52903	56002	57172	0.9447
3000	52921	54045	54046	0.9447
3000	52930	23295	23317	0.9447
3000	52979	2329	2358	0.9447
3000	52985	48211	47021	0.9447
3000	52996	21943	21942	0.9447
3000	53006	44999	45025	0.9447
3000	53034	46331	46332	0.9447
3000	53053	56896	55674	0.9447
3000	53115	36466	35194	0.9447
3000	53404	41479	41499	0.9447
3000	53463	27328	27302	0.9447
3000	53526	22470	21206	0.9447
3000	53527	22470	23766	0.9447
3000	53552	25935	25959	0.9447
3000	53618	55286	54020	0.9447
3000	53751	7259	7286	0.9447
3000	53786	39291	39290	0.9447
3000	53808	39293	39329	0.9447
3000	53849	36636	36670	0.9447
3000	54018	27803	26465	0.9447
3000	54035	11768	11767	0.9447
3000	54075	47609	47633	0.9447
3000	54107	26884	26919	0.9447
3000	54119	13139	13138	0.9447
3000	54127	1168	1149	0.9447
3000	54143	53273	52039	0.9447
3000	54267	47926	47925	0.9447
3000	54293	14494	14457	0.9447
3000	54482	48264	48236	0.9447
3000	54531	30136	30135	0.9447
3000	54610	10495	10494	0.9447
3000	54755	21808	23064	0.9447
3000	54961	29202	29203	0.9447
3000	54994	40785	40786	0.9447
3000	55032	37912	37874	0.9447
3000	55086	10646	10671	0.9447
3000	55441	5341	5340	0.9447
3000	55474	47998	46816	0.9447
3000	55586	47710	46520	0.9447
3000	55705	24329	23077	0.9447
3000	55725	27401	27432	0.9447
3000	55761	13813	13852	0.9447
3000	55778	39200	40506	0.9447
3000	55851	39290	39289	0.9447
3000	55952	56811	56838	0.9447
3000	55956	46104	44850	0.9447
3000	55985	40342	41612	0.9447
3000	56097	52192	52225	0.9447
3000	56173	50609	49352	0.9447
3000	56190	50772	50773	0.9447
3000	56276	26694	26659	0.9447
3000	56282	13260	13290	0.9447
3000	56339	54720	54721	0.9447
3000	56433	46642	46641	0.9447
3000	56445	51918	50671	0.9447
3000	56457	19944	19943	0.9447
3000	56579	14856	14829	0.9447
3000	56612	36726	36725	0.9447
3000	56618	2787	2809	0.9447
3000	56653	1895	1896	0.9447
3000	56671	39924	41208	0.9447
3000	56686	41705	42992	0.9447
3000	56696	47137	47158	0.9447
3000	56699	16255	17592	0.9447
3000	56723	15871	15872	0.9447
3000	56821	45253	45252	0.9447
3000	56900	37053	37081	0.9447
3000	56998	39742	39720	0.9447
3000	57153	26117	26116	0.9447
3000	57200	46711	46712	0.9447
3000	57264	17081	17082	0.9447
3000	57355	12220	12189	0.9447
3000	57359	28012	27987	0.9447
3000	57592	24223	22965	0.9447
3000	57723	53478	53452	0.9447
3000	57759	13329	13297	0.9447
3000	57822	25288	24057	0.9447
3000	57826	5980	6011	0.9447
3000	57915	45787	45821	0.9447
3000	57995	23534	22264	0.9447
3000	58031	50101	50078	0.9447
3000	58039	6921	6920	0.9447
3000	58131	40814	40813	0.9447
3000	58216	15792	15823	0.9447
3000	58228	26066	26090	0.9447
3000	58314	15619	15620	0.9447
3000	58336	50579	49331	0.9447
3000	58359	15	16	0.9447
3000	58366	14794	14795	0.9447
3000	58607	32419	32420	0.9447
3000	58672	34251	34252	0.9447
3000	58715	49797	51068	0.9447
3000	58735	14471	15802	0.9447
3000	58771	39251	39250	0.9447
3000	58815	19863	19864	0.9447
3000	58816	21130	21098	0.9447
3000	58902	44424	43172	0.9447
3000	58906	9164	9198	0.9447
3000	58935	17892	17917	0.9447
3000	58978	36965	38301	0.9447
3000	59142	39205	39204	0.9447
3000	59146	5997	4682	0.9447
3000	59190	26289	26288	0.9447
3000	59372	48299	48269	0.9447
3000	59462	19075	17682	0.9447
3000	59537	49336	48157	0.9447
3000	59579	43547	43548	0.9447
3000	59593	10853	10878	0.9447
4000	39322	3696	2439	0.9267
4000	39618	34595	34594	0.9267
4000	39620	34620	34595	0.9267
4000	39702	44622	44655	0.9267
4000	39705	51187	52412	0.9267
4000	39706	52387	51158	0.9267
4000	39707	51187	51188	0.9267
4000	39736	4576	5898	0.9267
4000	39768	1700	1723	0.9267
4000	39772	2883	4150	0.9267
4000	39832	35488	35487	0.9267
4000	39870	43929	43928	0.9267
4000	40002	40310	38976	0.9267
4000	40054	48629	47463	0.9267
4000	40057	46670	46643	0.9267
4000	40172	1425	2653	0.9267
4000	40179	5344	5343	0.9267
4000	40189	7341	7340	0.9267
4000	40205	43570	43571	0.9267
4000	40230	23865	23894	0.9267
4000	40293	41546	41547	0.9267
4000	40308	11881	11910	0.9267
4000	40403	12565	12566	0.9267
4000	40443	41248	41249	0.9267
4000	40526	18734	18733	0.9267
4000	40562	10983	12301	0.9267
4000	40776	36361	36360	0.9267
4000	40812	21052	19747	0.9267
4000	40832	43763	43762	0.9267
4000	41016	10629	10628	0.9267
4000	41114	55874	54580	0.9267
4000	41126	33472	32271	0.9267
4000	41180	21354	21353	0.9267
4000	41196	8237	6929	0.9267
4000	41215	22976	24237	0.9267
4000	41412	10686	10685	0.9267
4000	41644	21111	22379	0.9267
4000	41931	47775	47776	0.9267
4000	41998	34331	34361	0.9267
4000	42067	20234	20233	0.9267
4000	42147	11319	12617	0.9267
4000	42173	23457	23483	0.9267
4000	42204	1943	1944	0.9267
4000	42206	724	725	0.9267
4000	42359	22483	22461	0.9267
4000	42400	10402	10403	0.9267
4000	42433	38776	37470	0.9267
4000	42494	22391	22390	0.9267
4000	42531	54805	54776	0.9267
4000	42590	37241	37240	0.9267
4000	42654	11828	11805	0.9267
4000	42718	40215	40214	0.9267
4000	42833	17027	15709	0.9267
4000	42837	47408	47407	0.9267
4000	42852	3191	3192	0.9267
4000	42886	19783	19784	0.9267
4000	42911	17450	17449	0.9267
4000	42976	47476	47475	0.9267
4000	43038	40634	40602	0.9267
4000	43068	8401	8374	0.9267
4000	43194	47974	47975	0.9267
4000	43214	32575	31344	0.9267
4000	43246	7845	7846	0.9267
4000	43251	47793	47769	0.9267
4000	43312	51670	51669	0.9267
4000	43334	43752	42427	0.9267
4000	43462	3632	3633	0.9267
4000	43511	39492	39461	0.9267
4000	43518	38620	39966	0.9267
4000	43541	31639	30413	0.9267
4000	43563	2186	2211	0.9267
4000	43568	44914	46141	0.9267
4000	43652	16625	17948	0.9267
4000	43659	51200	51201	0.9267
4000	43685	30357	30356	0.9267
4000	43719	13417	12069	0.9267
4000	43804	39422	40717	0.9267
4000	43931	40281	40280	0.9267
4000	43977	19342	19341	0.9267
4000	44051	47344	47345	0.9267
4000	44087	6786	6787	0.9267
4000	44094	4061	2795	0.9267
4000	44199	39949	41241	0.9267
4000	44334	39382	39383	0.9267
4000	44400	3821	5126	0.9267
4000	44467	20960	20932	0.9267
4000	44514	36579	36606	0.9267
4000	44527	42297	43619	0.9267
4000	44538	3518	3541	0.9267
4000	44558	11094	11069	0.9267
4000	44567	44421	44400	0.9267
4000	44658	36214	36187	0.9267
4000	44674	19162	19130	0.9267
4000	44676	17827	19217	0.9267
4000	44695	17290	18665	0.9267
4000	44710	48480	48508	0.9267
4000	44713	47312	47311	0.9267
4000	44724	44538	44539	0.9267
4000	44822	51994	52012	0.9267
4000	44863	24654	24655	0.9267
4000	44912	29519	30816	0.9267
4000	44916	51621	51600	0.9267
4000	44936	27937	26601	0.9267
4000	44947	47065	47066	0.9267
4000	44997	43051	41756	0.9267
4000	45043	16011	17322	0.9267
4000	45048	13291	13290	0.9267
4000	45073	49449	50700	0.9267
4000	45094	35147	35114	0.9267
4000	45138	15156	15157	0.9267
4000	45151	45290	45319	0.9267
4000	45225	48696	48695	0.9267
4000	45243	54780	54810	0.9267
4000	45253	38989	39018	0.9267
4000	45289	25886	25913	0.9267
4000	45327	20483	20484	0.9267
4000	45343	44263	44262	0.9267
4000	45357	25632	24398	0.9267
4000	45399	11792	11791	0.9267
4000	45489	40097	38761	0.9267
4000	45505	15044	15045	0.9267
4000	45524	41733	41732	0.9267
4000	45527	47778	47777	0.9267
4000	45550	4949	4948	0.9267
4000	45577	38954	38953	0.9267
4000	45691	11302	11276	0.9267
4000	45726	4597	3324	0.9267
4000	45743	51363	51364	0.9267
4000	45757	45702	46958	0.9267
4000	45785	2292	2311	0.9267
4000	45854	48111	48110	0.9267
4000	45863	6524	6525	0.9267
4000	45880	24446	24485	0.9267
4000	45900	21867	21896	0.9267
4000	45904	22462	23752	0.9267
4000	45949	35769	37034	0.9267
4000	46030	3488	3489	0.9267
4000	46045	39154	39178	0.9267
4000	46172	34148	32948	0.9267
4000	46204	18188	18187	0.9267
4000	46298	36387	36355	0.9267
4000	46551	953	979	0.9267
4000	46576	16005	16026	0.9267
4000	46699	22256	22255	0.9267
4000	46717	42499	42500	0.9267
4000	46722	31161	31135	0.9267
4000	46743	33183	33164	0.9267
4000	46825	35370	35347	0.9267
4000	47034	2247	2216	0.9267
4000	47051	7365	7364	0.9267
4000	47084	49891	49916	0.9267
4000	47098	20566	20532	0.9267
4000	47207	4349	3089	0.9267
4000	47253	25969	25968	0.9267
4000	47260	32047	32072	0.9267
4000	47299	11574	11573	0.9267
4000	47382	54729	54702	0.9267
4000	47402	3562	3548	0.9267
4000	47433	43373	43372	0.9267
4000	47499	34329	33130	0.9267
4000	47603	5786	5785	0.9267
4000	47798	13371	14699	0.9267
4000	47853	40733	39440	0.9267
4000	47854	38109	38108	0.9267
4000	47908	39193	39194	0.9267
4000	48055	4662	4632	0.9267
4000	48144	8311	8310	0.9267
4000	48270	20238	20237	0.9267
4000	48372	38315	38283	0.9267
4000	48375	38316	36978	0.9267
4000	48376	34455	34426	0.9267
4000	48457	6110	6147	0.9267
4000	48530	53883	53848	0.9267
4000	48571	48204	48183	0.9267
4000	48643	42610	42638	0.9267
4000	48644	10037	8739	0.9267
4000	48708	45855	45856	0.9267
4000	48719	11138	9834	0.9267
4000	48795	54438	54412	0.9267
4000	48924	36182	34913	0.9267
4000	48995	32108	32077	0.9267
4000	49098	18000	17999	0.9267
4000	49129	36200	36228	0.9267
4000	49225	11556	11586	0.9267
4000	49249	27479	26145	0.9267
4000	49282	33509	33508	0.9267
4000	49438	47337	47311	0.9267
4000	49461	1737	2948	0.9267
4000	49639	30323	30295	0.9267
4000	49641	30323	30324	0.9267
4000	49668	56251	56220	0.9267
4000	49700	48816	48817	0.9267
4000	49704	1108	1109	0.9267
4000	49755	56490	56489	0.9267
4000	49814	17345	16027	0.9267
4000	49817	39575	39543	0.9267
4000	49871	30421	30390	0.9267
4000	49931	29391	28131	0.9267
4000	50008	23058	23081	0.9267
4000	50017	54975	55005	0.9267
4000	50089	24489	25678	0.9267
4000	50161	4167	4144	0.9267
4000	50417	52025	52004	0.9267
4000	50478	47216	47215	0.9267
4000	50503	43700	42373	0.9267
4000	50555	18519	18486	0.9267
4000	50574	30298	30299	0.9267
4000	50577	18250	16904	0.9267
4000	50613	9585	9586	0.9267
4000	50620	11712	13050	0.9267
4000	50698	602	584	0.9267
4000	50773	8469	8496	0.9267
4000	50835	28851	27569	0.9267
4000	50913	13335	14665	0.9267
4000	50943	26652	26651	0.9267
4000	50970	37590	37615	0.9267
4000	51008	15653	15654	0.9267
4000	51017	251	1354	0.9267
4000	51041	30123	28841	0.9267
4000	51127	35656	35655	0.9267
4000	51242	16587	15231	0.9267
4000	51362	20936	20935	0.9267
4000	51366	46234	47417	0.9267
4000	51445	24433	23185	0.9267
4000	51555	5781	5811	0.9267
4000	51726	49600	50847	0.9267
4000	51765	26898	26897	0.9267
4000	51816	56458	56486	0.9267
4000	52117	27370	27369	0.9267
4000	52251	8525	8526	0.9267
4000	52260	23130	24375	0.9267
4000	52356	45969	46001	0.9267
4000	52365	37925	37924	0.9267
4000	52419	12243	13591	0.9267
4000	52558	13035	13071	0.9267
4000	52673	37926	37963	0.9267
4000	52722	45401	45432	0.9267
4000	52781	35674	35673	0.9267
4000	52807	9281	9311	0.9267
4000	52818	32427	33634	0.9267
4000	52834	44336	43056	0.9267
4000	52963	6850	5526	0.9267
4000	53003	11855	11854	0.9267
4000	53009	41758	43053	0.9267
4000	53325	17954	17953	0.9267
4000	53334	14627	14599	0.9267
4000	53379	42368	42367	0.9267
4000	53381	44314	43036	0.9267
4000	53431	52273	51029	0.9267
4000	53535	15201	15160	0.9267
4000	53560	20460	19141	0.9267
4000	53563	17893	17892	0.9267
4000	53706	49625	50867	0.9267
4000	53748	7259	5935	0.9267
4000	53846	37937	37973	0.9267
4000	53855	36428	36398	0.9267
4000	53943	18946	20279	0.9267
4000	53955	45392	45366	0.9267
4000	54005	52116	50884	0.9267
4000	54094	9409	9410	0.9267
4000	54289	22007	20722	0.9267
4000	54292	15852	15822	0.9267
4000	54328	14874	16210	0.9267
4000	54350	51683	51684	0.9267
4000	54351	50403	50402	0.9267
4000	54388	8983	8955	0.9267
4000	54440	16306	16281	0.9267
4000	54492	28699	27405	0.9267
4000	54527	26994	26993	0.9267
4000	54573	20738	20714	0.9267
4000	54733	41571	41570	0.9267
4000	54742	26908	26876	0.9267
4000	54746	51226	49944	0.9267
4000	54940	14233	14210	0.9267
4000	55006	19546	19577	0.9267
4000	55028	4764	6075	0.9267
4000	55084	11906	11939	0.9267
4000	55109	13311	13310	0.9267
4000	55116	39434	39433	0.9267
4000	55118	17254	17223	0.9267
4000	55140	49673	49650	0.9267
4000	55251	4981	6289	0.9267
4000	55275	5478	5479	0.9267
4000	55321	46244	46216	0.9267
4000	55332	23547	24810	0.9267
4000	55404	11515	11514	0.9267
4000	55418	35146	33922	0.9267
4000	55528	20496	20497	0.9267
4000	55529	19062	19063	0.9267
4000	55604	37982	37981	0.9267
4000	55621	46313	46312	0.9267
4000	55715	5085	3772	0.9267
4000	55794	28618	28647	0.9267
4000	55801	19153	19118	0.9267
4000	55810	31305	31326	0.9267
4000	55819	50237	50238	0.9267
4000	55869	49857	51123	0.9267
4000	55971	9501	9477	0.9267
4000	55976	22382	22412	0.9267
4000	56023	21366	20096	0.9267
4000	56050	51976	51954	0.9267
4000	56085	17059	15737	0.9267
4000	56110	45353	45354	0.9267
4000	56181	47874	47875	0.9267
4000	56186	51023	51024	0.9267
4000	56232	356	334	0.9267
4000	56292	20549	20584	0.9267
4000	56345	38377	37049	0.9267
4000	56370	48222	48223	0.9267
4000	56431	27556	27557	0.9267
4000	56453	22016	20736	0.9267
4000	56465	48120	49302	0.9267
4000	56555	46969	46993	0.9267
4000	56693	45977	45976	0.9267
4000	56720	14578	13247	0.9267
4000	56743	12532	12570	0.9267
4000	56754	28257	26935	0.9267
4000	56845	54959	54929	0.9267
4000	56854	40435	39112	0.9267
4000	56876	41963	41995	0.9267
4000	57018	36845	36844	0.9267
4000	57077	12968	12967	0.9267
4000	57121	50450	50451	0.9267
4000	57161	57082	57083	0.9267
4000	57208	37889	37888	0.9267
4000	57284	43146	44403	0.9267
4000	57423	11665	11697	0.9267
4000	57427	5869	5835	0.9267
4000	57433	21896	20624	0.9267
4000	57445	38635	38634	0.9267
4000	57496	17563	17564	0.9267
4000	57616	41739	43024	0.9267
4000	57665	42234	42205	0.9267
4000	57671	41888	41889	0.9267
4000	57741	42817	41538	0.9267
4000	57743	32767	32768	0.9267
4000	57860	6091	4780	0.9267
4000	57959	38549	39894	0.9267
4000	57975	15701	15673	0.9267
4000	57979	10909	12228	0.9267
4000	58115	33524	32329	0.9267
4000	58172	47098	47066	0.9267
4000	58177	27130	27161	0.9267
4000	58239	36009	36010	0.9267
4000	58324	48272	47084	0.9267
4000	58397	40903	39625	0.9267
4000	58493	36872	36873	0.9267
4000	58505	21403	21435	0.9267
4000	58559	30107	30079	0.9267
4000	58632	45848	45814	0.9267
4000	58663	55564	55565	0.9267
4000	58705	47230	47205	0.9267
4000	58709	43302	43331	0.9267
4000	58742	50796	50795	0.9267
4000	58878	32034	32033	0.9267
4000	58949	43778	43779	0.9267
4000	59080	40357	40388	0.9267
4000	59095	10318	10319	0.9267
4000	59129	49284	49301	0.9267
4000	59357	32454	32428	0.9267
4000	59380	12504	13842	0.9267
4000	59392	15141	13835	0.9267
4000	59419	28462	29715	0.9267
4000	59447	17832	17860	0.9267
4000	59467	4281	4282	0.9267
4000	59469	3000	3001	0.9267
4000	59555	8291	8265	0.9267
5000	39316	30157	28870	0.9100
5000	39384	18427	17060	0.9100
5000	39387	17002	17003	0.9100
5000	39425	43508	43509	0.9100
5000	39428	25215	25196	0.9100
5000	39457	37164	37165	0.9100
5000	39546	34264	35523	0.9100
5000	39626	40890	42169	0.9100
5000	39638	6294	4985	0.9100
5000	39699	43316	43315	0.9100
5000	39712	25166	25165	0.9100
5000	39717	35033	35065	0.9100
5000	39792	32480	32502	0.9100
5000	39800	34550	34521	0.9100
5000	39816	28154	28131	0.9100
5000	39849	23137	23136	0.9100
5000	39882	7521	7496	0.9100
5000	39883	8808	7521	0.9100
5000	39911	29872	29900	0.9100
5000	39917	8167	6866	0.9100
5000	39939	48130	49307	0.9100
