#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
22.8%,683000,727439.4522165116,95975.2485793948,119.60036235441162,4.54
22.8%,684000,727443.6701616179,96461.06483336512,120.2057663608878,4.55
22.8%,685000,727551.7546535451,96010.22201624935,119.64394479657767,4.56
22.9%,686000,727481.8146417048,95905.2955353832,119.51318978090522,4.57
22.9%,687000,726639.673649909,96323.34463474622,120.03414517832097,4.58
22.9%,688000,726654.3298051022,95543.18299341836,119.0619401944429,4.59
23.0%,689000,727058.9975807685,95695.9285125536,119.25228530640656,4.6
23.0%,690000,727285.7102897242,95567.42141527397,119.09214510747765,4.61
23.0%,691000,726407.0866427552,96333.05765617875,120.04624914158317,4.63
23.1%,692000,727110.6011397596,95827.52953607545,119.41628102751591,4.64
23.1%,693000,727400.0349494908,95989.12238364042,119.61765131213325,4.65
23.1%,694000,727507.2923297454,96114.6670426715,119.77409984374975,4.66
23.2%,695000,727338.2582027595,96242.4415087316,119.93332706812926,4.67
23.2%,696000,727409.7512779571,95727.44757570625,119.29156305176203,4.68
23.2%,697000,726884.7061562221,96298.88773092639,120.00366800215092,4.69
23.3%,698000,727301.9773001969,95862.72063899954,119.46013471608323,4.7
23.3%,699000,727424.8755054232,95722.66998147886,119.28560941257656,4.71
23.3%,700000,727538.7759229802,95808.31943247636,119.39234219552199,4.72
23.4%,701000,727064.538516866,95519.35899721735,119.03225172141941,4.73
23.4%,702000,726659.7282230407,96007.16202687733,119.64013156511318,4.74
23.4%,703000,727040.8454772178,95476.04437739629,118.9782748440211,4.75
23.5%,704000,727033.719913166,95663.29899337437,119.21162375694408,4.76
23.5%,705000,727068.1351025756,95495.67409220556,119.00273657804995,4.77
23.5%,706000,727359.3538740538,95726.10943485648,119.2898955162997,4.78
23.6%,707000,727639.8209934924,96212.99650733094,119.8966339322513,4.79
23.6%,708000,727151.8082629237,96327.9496155955,120.0398837138951,4.8
23.6%,709000,727366.9962157067,96128.8415420563,119.79176351524535,4.81
23.7%,710000,727230.4452724233,96093.53587797338,119.74776706532747,4.83
23.7%,711000,726699.109176727,96338.2319714336,120.05269715801009,4.84
23.7%,712000,726948.0338649079,96163.07529396881,119.83442419280641,4.85
23.8%,713000,726976.7455713004,96194.04281438055,119.8730146285415,4.86
23.8%,714000,726898.2148632165,96476.10928950364,120.224514136301,4.87
23.8%,715000,727147.5733362976,95858.96698859413,119.45545707309418,4.88
23.9%,716000,726855.7031726725,96111.10251347662,119.76965787574613,4.89
23.9%,717000,726624.6615740657,95980.26190086256,119.60660974707815,4.9
23.9%,718000,726461.0444718469,96152.80899300498,119.82163075560788,4.91
24.0%,719000,726875.531059077,96428.37165240468,120.16502547876179,4.92
24.0%,720000,726810.0331204943,96218.20600524271,119.90312579184172,4.93
24.0%,721000,726841.981547175,96354.31605833868,120.0727404780375,4.94
24.1%,722000,726561.8125264402,96311.49197853918,120.01937489120833,4.95
24.1%,723000,726879.8677702397,96237.61179752593,119.92730848293344,4.96
24.1%,724000,726853.5311025716,96215.80342395871,119.90013179498935,4.97
24.2%,725000,726859.4063030127,96112.19826827646,119.77102335979596,4.98
24.2%,726000,727038.6128539238,96923.95875397843,120.78260550906889,4.99
24.2%,727000,726799.2416011523,96019.57007178274,119.6555939545184,5
24.3%,728000,726733.7344120182,96285.4050390037,119.98686643233646,5.01
24.3%,729000,726612.2135633696,95948.1074027066,119.56654014905472,5.02
24.3%,730000,726607.8290641233,95793.42401412329,119.37378014479727,5.03
24.4%,731000,726478.8263120633,95811.32274352966,119.3960847968234,5.05
24.4%,732000,726603.6412934717,95229.73500267454,118.67133434734043,5.06
24.4%,733000,726233.0403262563,95990.52862697968,119.61940371408501,5.07
24.5%,734000,726024.038422063,95955.00709270155,119.57513825570973,5.08
24.5%,735000,726509.0394150671,96212.34923147598,119.89582732400655,5.09
24.5%,736000,726668.6508001927,96197.94591043284,119.87787850447897,5.1
24.6%,737000,726350.8399399873,96080.63834756114,119.7316946994455,5.11
24.6%,738000,726555.3016727623,96096.15966089447,119.75103671445834,5.12
24.6%,739000,726818.0948733296,96316.94885416284,120.02617502261276,5.13
24.7%,740000,727017.4337144587,95700.82619387947,119.25838859313873,5.14
24.7%,741000,726811.8014266565,96093.46831900437,119.74768287615065,5.15
24.7%,742000,727089.8475945108,96085.5359570695,119.73779789668167,5.16
24.8%,743000,727383.4832325187,95863.48946458037,119.46109279454008,5.17
24.8%,744000,727479.7521189228,95475.06125083275,118.9770497125942,5.18
24.8%,745000,727528.5756361205,96028.55223868918,119.66678715727265,5.19
24.9%,746000,727061.1687866524,96211.68504576715,119.89499964340533,5.2
24.9%,747000,726992.6142748427,95637.31914771706,119.17924875400824,5.21
24.9%,748000,726937.6066814717,95204.90413032533,118.64039114714559,5.22
25.0%,749000,726453.5288593024,95487.96590881563,118.9931309605582,5.23
25.0%,750000,726269.2121748645,96430.99600119342,120.16829583305338,5.24
25.0%,751000,726670.1997017283,96085.88400594151,119.73823162070767,5.25
25.1%,752000,726235.3547089398,96398.20812934832,120.12743695108593,5.26
25.1%,753000,726419.2426936384,96416.21428399041,120.14987547197208,5.27
25.1%,754000,726981.4156480115,96370.87753483813,120.09337870111874,5.28
25.2%,755000,726722.7546681855,95920.90425352837,119.53264071615865,5.29
25.2%,756000,726559.2781274095,95609.93119483371,119.14511902642244,5.3
25.2%,757000,726599.008924054,95768.59864077924,119.34284379723391,5.32
25.3%,758000,726629.4747082666,96559.11721378443,120.32795515853556,5.33
25.3%,759000,726687.4059320446,96643.13184128694,120.43265069244772,5.34
25.3%,760000,726188.187786065,96830.53800884775,120.66618846264879,5.35
25.4%,761000,726886.0420902539,96298.00407010004,120.00256682078806,5.36
25.4%,762000,726848.9919162318,96356.9991519729,120.07608403771181,5.37
25.4%,763000,726856.6189928837,96581.75142532462,120.35616097140797,5.38
25.5%,764000,726712.461015638,96450.63063934374,120.19276370234505,5.39
25.5%,765000,726456.4118276853,96315.36338825637,120.02419928095311,5.4
25.5%,766000,726434.6909141988,96368.79128499415,120.090778903348,5.41
25.6%,767000,726544.6888713874,96582.72484306002,120.35737400409712,5.42
25.6%,768000,727060.5149714984,95761.86506341904,119.33445269323427,5.43
25.6%,769000,727197.7847175915,96067.0079932686,119.71470911892827,5.44
25.7%,770000,726531.7482729796,96558.57389103479,120.32727809232637,5.45
25.7%,771000,726883.9003551491,96231.30502034951,119.91944923956858,5.46
25.7%,772000,726451.289410904,96262.25735643349,119.95802075322605,5.47
25.8%,773000,726744.6921086516,95924.27401278612,119.53683996996878,5.48
25.8%,774000,726346.9041954316,96209.41239245905,119.89216755739172,5.49
25.8%,775000,726506.7331839912,95744.66289131268,119.31301606193966,5.5
25.9%,776000,726765.2309428677,96009.2798982401,119.64277076830523,5.51
25.9%,777000,726716.4877455235,95976.45919602484,119.60187097449615,5.52
25.9%,778000,726093.9982968904,96621.02030365384,120.40509621405589,5.53
26.0%,779000,726822.3011199534,96738.74395002969,120.55179852504378,5.54
26.0%,780000,726915.4800979979,96225.94610011601,119.91277117609657,5.55
26.0%,781000,727295.3548303917,95810.4599381716,119.39500960467758,5.56
26.1%,782000,726898.6773155928,95971.43683990333,119.59561232321994,5.57
26.1%,783000,726434.5843953378,95949.27116296341,119.56799037867607,5.58
26.1%,784000,726198.8159652855,96212.8779140861,119.89648614628288,5.59
26.2%,785000,726411.8442561198,96144.20182858709,119.81090486535533,5.6
26.2%,786000,726315.7480989192,96139.39470716986,119.80491443061416,5.61
26.2%,787000,726292.3385763615,96284.16643375679,119.98532293400187,5.62
26.3%,788000,726342.6726378165,95673.8567069511,119.22478034041849,5.63
26.3%,789000,726517.4543717708,95301.77216613236,118.76110406380448,5.64
26.3%,790000,725768.6015590634,96439.37807987268,120.17874123082167,5.65
26.4%,791000,726668.7589893788,95674.7201772051,119.22585636112997,5.66
26.4%,792000,726665.1104042456,96306.8757957156,120.0136223961998,5.67
26.4%,793000,726001.3221966065,96650.35253794957,120.44164882425864,5.68
26.5%,794000,726308.5010578185,96489.85061209057,120.24163800089057,5.69
26.5%,795000,726399.9408473503,96077.9427554592,119.72833556470061,5.7
26.5%,796000,726146.4936466087,96491.95802789627,120.24426417480232,5.72
26.6%,797000,726421.4094423875,95779.31135498072,119.35619353603907,5.73
26.6%,798000,726039.5471915901,96401.94006857724,120.13208753850998,5.74
26.6%,799000,726110.3811429087,96178.6033984331,119.85377467064414,5.75
26.7%,800000,725968.6950513534,96126.31571610708,119.78861593601799,5.76
26.7%,801000,725777.1464307439,96395.31170573128,120.1238275484612,5.77
26.7%,802000,725816.8504472878,96359.76666943778,120.07953280285201,5.78
26.8%,803000,725874.6345621236,96069.90321048569,119.71831701818753,5.79
26.8%,804000,725082.0048598628,96459.48090818891,120.2037925392221,5.8
26.8%,805000,725312.8420895878,95741.19435090615,119.30869371117109,5.81
26.9%,806000,725997.466365058,95388.60675359947,118.86931371451846,5.82
26.9%,807000,725482.4164924584,96152.8587769958,119.8216927943463,5.83
26.9%,808000,725542.6826467253,95839.98540589167,119.43180301433553,5.84
27.0%,809000,726071.2062800284,96162.75614855095,119.83402648706263,5.85
27.0%,810000,726385.0398000497,96136.67525287418,119.80152555979608,5.86
27.0%,811000,726068.1059352662,96516.34588641513,120.2746553095905,5.87
27.1%,812000,725842.0673666839,96578.65127299387,120.35229769053504,5.88
27.1%,813000,726011.149138514,96007.03388696918,119.63997188249006,5.89
27.1%,814000,725599.9352192897,96307.96090502408,120.01497461428113,5.9
27.2%,815000,725557.1797024272,95709.06932831873,119.268660844375,5.91
27.2%,816000,725467.3063395955,96351.2005457761,120.06885805588261,5.92
27.2%,817000,725754.7519141473,95740.26856711973,119.30754003792765,5.93
27.3%,818000,725681.6239154022,95742.07573843928,119.30979205965048,5.94
27.3%,819000,725834.883400796,95938.2630605857,119.55427253941338,5.95
27.3%,820000,725673.6250125002,96073.76413695113,119.72312834414008,5.96
27.4%,821000,725993.4012416601,95771.98528187623,119.34706408848983,5.97
27.4%,822000,725823.625307532,96125.16304922273,119.7871795304959,5.98
27.4%,823000,725989.9250414632,96161.36197582846,119.83228912701135,5.99
27.5%,824000,725744.8664319776,96158.45228877381,119.82866319604243,6
27.5%,825000,725439.5561622083,96241.63467808452,119.93232162933981,6.01
27.5%,826000,725328.7819956951,96427.18596502129,120.16354792446741,6.02
27.6%,827000,725401.2607111093,96267.59694707862,119.96467472896913,6.03
27.6%,828000,725253.1669816207,96127.88814995204,119.7905754376647,6.04
27.6%,829000,725955.8283386175,96196.7558665621,119.87639552131128,6.05
27.7%,830000,725689.2230532859,96204.12611879726,119.88558002305537,6.06
27.7%,831000,726211.8736456968,96112.1459632435,119.77095817943969,6.07
27.7%,832000,725828.3748917393,96248.4428982989,119.94080575015931,6.08
27.8%,833000,726147.0759701505,96274.70484527858,119.9735322960281,6.09
27.8%,834000,725883.2237272244,95668.5127690178,119.21812094726575,6.1
27.8%,835000,725709.1636820883,95933.01318068977,119.54773035747414,6.11
27.9%,836000,725638.9578078222,95704.22323068383,119.26262183909273,6.12
27.9%,837000,725728.0717139132,95766.17946901359,119.33982912601344,6.13
27.9%,838000,725330.265184395,96082.24206177876,119.7336931813914,6.14
28.0%,839000,725545.4419941977,96277.77672553563,119.97736034541884,6.15
28.0%,840000,725708.6803829446,95889.07791577568,119.49298005797878,6.16
28.0%,841000,725816.1730058808,95537.1870958661,119.05446835633354,6.17
28.1%,842000,725579.0708774012,95724.12921345343,119.28742784676143,6.18
28.1%,843000,726241.1294221953,95786.70908236348,119.36541227616921,6.19
28.1%,844000,725902.06079798,96635.88556001142,120.42362067815651,6.2
28.2%,845000,725568.7156206314,96162.4714814471,119.83367174675953,6.21
28.2%,846000,725935.0238605272,96045.04714747475,119.68734242643794,6.22
28.2%,847000,725934.6193172336,95888.78568742525,119.49261589516475,6.23
28.3%,848000,725960.371501971,95960.31348056174,119.5817508555234,6.24
28.3%,849000,725609.9918160066,96055.21961041659,119.700018926597,6.25
28.3%,850000,725622.1322275456,96009.47825840487,119.64301795649106,6.26
28.4%,851000,725548.1871113945,96017.93243447115,119.65355319902393,6.27
28.4%,852000,725656.3423109911,96438.56192470575,120.17772417220347,6.28
28.4%,853000,726116.1136986539,95910.64807562297,119.51985989389445,6.29
28.5%,854000,725566.0770309288,96057.1900044737,119.70247434970554,6.3
28.5%,855000,725360.4965904597,95766.01259557744,119.33962117527899,6.31
28.5%,856000,725422.9716571048,95960.34185342563,119.5817862126061,6.32
28.6%,857000,725246.9020708725,95847.98961726137,119.44177752958134,6.33
28.6%,858000,724991.5481379908,96002.37449510553,119.63416554217325,6.34
28.6%,859000,725352.2436737567,96145.99858200859,119.81314390472697,6.35
28.7%,860000,725364.258720966,96540.44361961301,120.30468490227243,6.36
28.7%,861000,725703.1521972604,96302.85862590665,120.00861636629209,6.37
28.7%,862000,726006.8702742215,95952.68190349593,119.57224070164604,6.38
28.8%,863000,725102.1793410592,96455.08247157763,120.19831139048544,6.39
28.8%,864000,725435.259659687,96114.34670959672,119.77370065799735,6.4
28.8%,865000,725277.2510319427,96372.10124243388,120.09490363462017,6.41
28.9%,866000,725266.7748069558,95969.13290090872,119.59274125028524,6.42
28.9%,867000,725090.6841363758,95741.5152504452,119.30909360282772,6.43
28.9%,868000,725465.9987303633,95807.35028751215,119.39113448738254,6.44
29.0%,869000,725546.2916091774,95913.02880773146,119.5228266632132,6.45
29.0%,870000,725661.6397254802,95792.4515311656,119.37256827698921,6.46
29.0%,871000,725570.4512125142,96206.32719594293,119.88832291383282,6.47
29.1%,872000,725577.9278566893,96105.93338297651,119.76321632034491,6.48
29.1%,873000,725822.6033598557,95674.53626582047,119.22562717841286,6.49
29.1%,874000,725768.5165702626,96373.20870115276,120.09628370360703,6.5
29.2%,875000,725581.222253561,96076.72611145285,119.72681943355046,6.5
29.2%,876000,725303.1494741812,95875.1204963174,119.47558690245742,6.51
29.2%,877000,725413.498107627,95697.84907820032,119.25467863542289,6.52
29.3%,878000,725267.0127589107,95922.75656007073,119.5349489835186,6.53
29.3%,879000,725798.910378322,95500.23934580164,119.00842560717376,6.54
29.3%,880000,725856.0312876794,95417.73666500767,118.9056141983551,6.55
29.4%,881000,725468.7816906348,96214.19355471234,119.89812564290264,6.56
29.4%,882000,725425.1327020675,96158.03281583669,119.82814046631762,6.57
29.4%,883000,725885.2509463858,96417.52655224668,120.15151076608467,6.58
29.5%,884000,725971.1615845188,96277.51826479437,119.97703826239467,6.59
29.5%,885000,726054.9014551379,96450.07599834396,120.19207253180336,6.6
29.5%,886000,725467.1206389517,96430.1061883939,120.16718698535749,6.61
29.6%,887000,725469.2713766675,95668.473061417,119.2180714653054,6.62
29.6%,888000,725061.2643622123,95650.76185621768,119.19600049814537,6.63
29.6%,889000,725206.8403697181,96045.62380057515,119.68806102754377,6.64
29.7%,890000,725332.7872951515,95917.25411914279,119.52809207052742,6.65
29.7%,891000,725361.3127130456,96026.94027618287,119.66477839665248,6.66
29.7%,892000,725638.8384146541,96381.97607386872,120.10720923877619,6.67
29.8%,893000,726104.4270726778,96068.54096840636,119.7166194487755,6.68
29.8%,894000,726032.859615352,96323.21000279413,120.03397740558276,6.69
29.8%,895000,725420.47193899,96343.0279660431,120.05867372698631,6.7
29.9%,896000,725444.0816994142,96030.6432710881,119.66939291486439,6.71
29.9%,897000,725723.7477113623,95596.86025506895,119.12883056501894,6.72
29.9%,898000,725665.644104166,96283.1703704866,119.98408168138927,6.73
30.0%,899000,725381.5312314592,96268.50419797201,119.9658053072922,6.74
30.0%,900000,725689.8315679189,96013.78669380213,119.64838694945874,6.75
30.0%,901000,726354.6280230712,96287.81354938154,119.98986781777893,6.76
30.1%,902000,725921.3366537392,96963.42538425513,120.83178718196756,6.77
30.1%,903000,725954.2600404657,96624.28464958096,120.40916410615841,6.78
30.1%,904000,725777.063792387,96440.35973915178,120.17996453377975,6.79
30.2%,905000,726146.430527972,96099.97498576491,119.75579121360013,6.8
30.2%,906000,725743.0916867722,96538.12803703728,120.3017993195913,6.81
30.2%,907000,726012.4384439345,96080.78182135036,119.73187349051334,6.82
30.3%,908000,726378.333407037,96125.2765852291,119.78732101434413,6.83
30.3%,909000,725991.1673086025,96310.47880748636,120.01811231958868,6.84
30.3%,910000,726365.5287990961,95804.35339709758,119.38739988721403,6.85
30.4%,911000,726435.0745060965,95720.73810309231,119.28320198609447,6.86
30.4%,912000,725830.212643845,96377.01917498847,120.10103215759113,6.87
30.4%,913000,726241.308191169,96073.44632586099,119.72273230118002,6.88
30.5%,914000,725999.5121362563,95885.4012005367,119.48839828839377,6.88
30.5%,915000,725882.1393812336,95944.95150085457,119.56260739544744,6.89
30.5%,916000,725816.1692602802,95560.65062015943,119.08370762426075,6.9
30.6%,917000,725732.7877174672,95774.72964066337,119.35048399424919,6.91
30.6%,918000,725765.3049079906,96022.95033640105,119.65980629967184,6.92
30.6%,919000,725504.5508331582,96383.05076622557,120.10854847568574,6.93
30.7%,920000,725363.216829164,96277.6424600365,119.97719302933908,6.94
30.7%,921000,725793.6385229472,95960.09837046143,119.58148279426464,6.95
