#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
45.8%,1374000,23396.339444007725,3056.632457477046,120.08113152402402,5.69e+03
45.8%,1375000,23377.620531462133,3048.277261684875,119.75289403430737,5.69e+03
45.9%,1376000,23497.689766909927,3012.43112999239,118.34466320699173,5.69e+03
45.9%,1377000,23384.761304028332,3032.553016888736,119.13516025906648,5.69e+03
45.9%,1378000,23458.70928448066,3070.4792147595385,120.6251073881659,5.69e+03
46.0%,1379000,23511.030609361827,3033.5904903701385,119.17591785465775,5.7e+03
46.0%,1380000,23433.601371403784,3096.842817060065,121.6608129364573,5.7e+03
46.0%,1381000,23406.725685365498,3036.888497709884,119.30548150309788,5.7e+03
46.1%,1382000,23419.83096175641,3023.05700260188,118.7621052200988,5.7e+03
46.1%,1383000,23487.470499735326,3000.329684930649,117.86925269025295,5.7e+03
46.1%,1384000,23335.804186448455,3014.9018240819287,118.44172549565381,5.71e+03
46.2%,1385000,23384.090941797942,3091.925057474628,121.46761661868025,5.71e+03
46.2%,1386000,23390.717864701524,3074.7009327506266,120.79095941008796,5.71e+03
46.2%,1387000,23441.062801735476,3009.0135864675954,118.21040352768809,5.71e+03
46.3%,1388000,23380.37566941604,3012.986975436931,118.36649983630896,5.71e+03
46.3%,1389000,23292.98623119667,3023.1804874415407,118.76695637557098,5.72e+03
46.3%,1390000,23374.65153778717,2980.1272922734574,117.07559293445406,5.72e+03
46.4%,1391000,23421.340182524174,2996.123343411414,117.70400473969526,5.72e+03
46.4%,1392000,23377.42995705083,2946.957137857508,115.77248903481755,5.72e+03
46.4%,1393000,23477.64127223566,2972.3662921586447,116.77069867958049,5.72e+03
46.5%,1394000,23260.751374218613,3179.0450682592627,124.89016401976329,5.73e+03
46.5%,1395000,23468.558513522148,2992.0790611864822,117.54512335878721,5.73e+03
46.5%,1396000,23428.04651433602,3066.84853251858,120.48247446197551,5.73e+03
46.6%,1397000,23487.365742798895,2986.508347220096,117.32627544501726,5.73e+03
46.6%,1398000,23449.45440839231,3038.1668554831667,119.35570234254908,5.73e+03
46.6%,1399000,23277.136333100498,3052.3244612445224,119.91189002397475,5.74e+03
46.7%,1400000,23323.918429389596,3093.3774104326744,121.52467293441356,5.74e+03
46.7%,1401000,23315.08310220018,3040.7225316340455,119.45610318834125,5.74e+03
46.7%,1402000,23338.91254215315,3034.0639452172472,119.19451773362825,5.74e+03
46.8%,1403000,23405.531720083207,3062.8206613453776,120.32423779635089,5.75e+03
46.8%,1404000,23383.616800818592,3079.1415768554543,120.96541203932013,5.75e+03
46.8%,1405000,23304.151398936287,3111.459075383015,122.2350189826484,5.75e+03
46.9%,1406000,23389.040073093027,2963.5290698383037,116.42352456868599,5.75e+03
46.9%,1407000,23358.364595200866,3050.4644083281046,119.83881703858796,5.75e+03
46.9%,1408000,23418.400591753423,3027.2945033434144,118.92857727421597,5.76e+03
47.0%,1409000,23365.473857861012,3111.108035242261,122.22122821849912,5.76e+03
47.0%,1410000,23320.217731125653,3135.3118709344863,123.17208639905478,5.76e+03
47.0%,1411000,23427.31737647578,3123.5992705458148,122.71195181391029,5.76e+03
47.1%,1412000,23377.253998141736,3152.3703256871318,123.84223519098373,5.76e+03
47.1%,1413000,23423.268414016813,3140.826144458883,123.38871702558718,5.77e+03
47.1%,1414000,23445.53109329939,3027.034838397273,118.91837622420958,5.77e+03
47.2%,1415000,23429.58301724121,3058.2488726085494,120.14463309338302,5.77e+03
47.2%,1416000,23451.94022431597,3019.160013118631,118.60901029841759,5.77e+03
47.2%,1417000,23445.693896023557,3042.754930815362,119.53594687147822,5.77e+03
47.3%,1418000,23368.76444181055,3165.765630023925,124.36847553039257,5.78e+03
47.3%,1419000,23407.867605805397,3078.469267867736,120.93900008920767,5.78e+03
47.3%,1420000,23411.090329315513,3094.4800998773826,121.56799256740256,5.78e+03
47.4%,1421000,23412.163239128888,2980.268982780026,117.08115930744513,5.78e+03
47.4%,1422000,23403.430836334825,2986.8437167703887,117.3394505832251,5.78e+03
47.4%,1423000,23421.16315531358,3100.5717176284134,121.80730441222913,5.79e+03
47.5%,1424000,23409.896559625864,3091.968169923488,121.46931030992836,5.79e+03
47.5%,1425000,23387.12422848493,3095.4021036455524,121.60421388523892,5.79e+03
47.5%,1426000,23345.376416560262,3089.084421171296,121.35602098973314,5.79e+03
47.6%,1427000,23361.945156224072,3106.5703568448225,122.04296355500529,5.79e+03
47.6%,1428000,23346.33650660515,3100.8449426182915,121.81803817443365,5.8e+03
47.6%,1429000,23419.967629928142,3167.7956393205413,124.44822532587277,5.8e+03
47.7%,1430000,23403.858523804694,3115.9322347512925,122.41074898810461,5.8e+03
47.7%,1431000,23495.976683782414,3010.6964305951683,118.27651478896297,5.8e+03
47.7%,1432000,23469.674726448953,3098.07760225538,121.70932200828891,5.8e+03
47.8%,1433000,23434.76492403075,3059.592962858311,120.19743626167593,5.81e+03
47.8%,1434000,23475.137813933194,3103.6697568533955,121.9290122265696,5.81e+03
47.8%,1435000,23417.608322072774,3076.487688192279,120.861152872395,5.81e+03
47.9%,1436000,23371.989189185202,3057.1097852800885,120.09988355374777,5.81e+03
47.9%,1437000,23343.99513029307,3015.3545661518433,118.45951166419066,5.81e+03
47.9%,1438000,23409.317161122337,3045.7655353461373,119.6542197759429,5.82e+03
48.0%,1439000,23360.01603119448,3138.8277865579935,123.31021066891293,5.82e+03
48.0%,1440000,23445.154525093734,3043.52986924558,119.56639066374194,5.82e+03
48.0%,1441000,23370.443902924657,3113.7360110147583,122.3244693862775,5.82e+03
48.1%,1442000,23368.056318622082,3051.399035785654,119.87553428353556,5.82e+03
48.1%,1443000,23383.39920572564,3043.9927434394785,119.58457487716305,5.83e+03
48.1%,1444000,23304.007817968726,3066.3653551427606,120.46349262924869,5.83e+03
48.2%,1445000,23376.71011071466,3032.4196452490896,119.12992069636971,5.83e+03
48.2%,1446000,23435.104127209634,3020.4487355017327,118.65963831605988,5.83e+03
48.2%,1447000,23332.293506827205,3010.7699235759974,118.27940199258322,5.83e+03
48.3%,1448000,23371.985884334892,3035.633989496687,119.25619760395638,5.84e+03
48.3%,1449000,23420.300221420825,3122.8014688001936,122.68060982638683,5.84e+03
48.3%,1450000,23336.144416317344,3149.3714651864557,123.72442365583399,5.84e+03
48.4%,1451000,23317.339970193803,3094.498246127083,121.56870545069069,5.84e+03
48.4%,1452000,23302.565502285957,3005.134928519841,118.05802876832779,5.84e+03
48.4%,1453000,23278.484296031296,3002.299846709857,117.94665135006039,5.84e+03
48.5%,1454000,23285.190591841936,3014.5525157038787,118.42800276455328,5.85e+03
48.5%,1455000,23319.615046299994,3038.5637227966545,119.371293447051,5.85e+03
48.5%,1456000,23381.105453632772,2952.180828985182,115.97770400589094,5.85e+03
48.6%,1457000,23189.790234480053,3059.2315419318134,120.18323768385736,5.85e+03
48.6%,1458000,23294.828748557717,3021.329305722854,118.69423189903384,5.85e+03
48.6%,1459000,23253.014018591493,3045.8549490166206,119.65773243075984,5.86e+03
48.7%,1460000,23359.2093417868,2964.3270246511356,116.45487256952119,5.86e+03
48.7%,1461000,23439.656573619694,3002.0575619668534,117.9371330888708,5.86e+03
48.7%,1462000,23379.942288655788,3043.400882393077,119.56132335930947,5.86e+03
48.8%,1463000,23461.54034286551,3093.0176856593985,121.51054099070979,5.86e+03
48.8%,1464000,23419.286357097328,3130.2226156737865,122.97215279931024,5.87e+03
48.8%,1465000,23420.532535430044,3010.2171764124237,118.25768708057728,5.87e+03
48.9%,1466000,23370.763566590846,3072.6231200242137,120.70933163613944,5.87e+03
48.9%,1467000,23433.09376240149,3062.6999463154307,120.31949545405438,5.87e+03
48.9%,1468000,23351.338219957426,3124.1671919923024,122.73426285420044,5.87e+03
49.0%,1469000,23324.61550120637,2988.085711402274,117.38824288089856,5.88e+03
49.0%,1470000,23325.45663053915,2926.2851845994405,114.96038238720007,5.88e+03
49.0%,1471000,23319.986831825227,2998.8013694386004,117.80921215343213,5.88e+03
49.1%,1472000,23363.07096745819,3009.8526055846023,118.24336475751932,5.88e+03
49.1%,1473000,23360.245606077835,3005.077579229881,118.05577577660361,5.88e+03
49.1%,1474000,23400.602797131985,2973.5127117212055,116.81573626921181,5.89e+03
49.2%,1475000,23234.83222125843,3103.8909058639115,121.93770016134343,5.89e+03
49.2%,1476000,23366.240821583197,3060.980925781073,120.25196298695198,5.89e+03
49.2%,1477000,23290.781386980787,2951.641866522942,115.95653063185429,5.89e+03
49.3%,1478000,23309.969578746706,3048.7339832613497,119.77083653948505,5.89e+03
49.3%,1479000,23369.2772133518,3080.5610349817407,121.02117606732371,5.89e+03
49.3%,1480000,23422.192830771208,3032.586310827888,119.13646822590317,5.9e+03
49.4%,1481000,23405.22726714611,2987.4619266196314,117.3637372252238,5.9e+03
49.4%,1482000,23302.057351674885,3073.3232824440674,120.73683782041127,5.9e+03
49.4%,1483000,23378.293058775365,3066.7179448845513,120.47734427014665,5.9e+03
49.5%,1484000,23397.613733503968,3052.0784722639655,119.90222624020662,5.9e+03
49.5%,1485000,23435.047536686063,3031.463544043435,119.09235984591625,5.91e+03
49.5%,1486000,23344.616834044456,3014.374036706211,118.42099113973697,5.91e+03
49.6%,1487000,23323.991048395634,2971.4126971011,116.73323628424227,5.91e+03
49.6%,1488000,23324.933081276715,3068.825499520709,120.56014046791633,5.91e+03
49.6%,1489000,23437.101781588048,3102.2087655436962,121.8716165494458,5.91e+03
49.7%,1490000,23390.100475922227,3111.22629842068,122.22587423874518,5.92e+03
49.7%,1491000,23509.486316036433,2992.2945391410913,117.55358850367064,5.92e+03
49.7%,1492000,23455.41626067087,3039.8833614961745,119.42313602558988,5.92e+03
49.8%,1493000,23454.847792468965,3082.27333089218,121.08844435465953,5.92e+03
49.8%,1494000,23425.866185422987,3056.8939201577687,120.09140319881294,5.92e+03
49.8%,1495000,23476.918201271445,3010.194088856334,118.25678007592495,5.92e+03
49.9%,1496000,23442.182628262788,3020.818753829928,118.67417464653221,5.93e+03
49.9%,1497000,23399.380955033004,3011.3134792172896,118.30075581165066,5.93e+03
49.9%,1498000,23371.8065042682,3044.7259193510913,119.61337801077411,5.93e+03
50.0%,1499000,23353.932491011918,3063.4668351825967,120.34962301574313,5.93e+03
50.0%,1500000,23435.276889786124,3113.3886908171207,122.31082476170661,5.93e+03
50.0%,1501000,23619.541828323156,3041.112735394922,119.47143251228935,5.94e+03
50.1%,1502000,23432.12239859067,3065.537808070677,120.43098208367684,5.94e+03
50.1%,1503000,23432.290953412652,3107.544331829735,122.08122658462739,5.94e+03
50.1%,1504000,23417.780709175393,3092.4113404136942,121.48672045480588,5.94e+03
50.2%,1505000,23352.28857247904,3077.119702631137,120.88598183368273,5.94e+03
50.2%,1506000,23521.433015529066,3034.9795402462905,119.23048728136905,5.94e+03
50.2%,1507000,23467.348697144538,3106.616985975938,122.0447954006407,5.95e+03
50.3%,1508000,23406.613006118685,3072.9221410829805,120.72107880809607,5.95e+03
50.3%,1509000,23371.887867923826,3078.4860520433317,120.93965946282398,5.95e+03
50.3%,1510000,23497.408219113946,2992.4389615517193,117.55926220069732,5.95e+03
50.4%,1511000,23441.104724101722,2948.8695772914602,115.8476200472618,5.95e+03
50.4%,1512000,23374.063877355307,3103.3208883344164,121.9153067755234,5.96e+03
50.4%,1513000,23381.620046153665,3013.132967318054,118.37223519066458,5.96e+03
50.5%,1514000,23393.618821293116,2999.3856948601388,117.83216763099533,5.96e+03
50.5%,1515000,23458.433514829725,3060.4908521508123,120.23271023187905,5.96e+03
50.5%,1516000,23472.4030651208,3173.5874970234536,124.67576096722557,5.96e+03
50.6%,1517000,23456.810149857774,3022.513873027667,118.74076813926133,5.96e+03
50.6%,1518000,23423.797304794192,3030.0356186562794,119.0362631778978,5.97e+03
50.6%,1519000,23429.41358243674,3040.376482863411,119.4425085123315,5.97e+03
50.7%,1520000,23381.970645528287,3042.213213737904,119.51466528118824,5.97e+03
50.7%,1521000,23433.732654580846,3014.449717841923,118.42396430597064,5.97e+03
50.7%,1522000,23348.462372509763,3106.0750413378673,122.02350487053339,5.97e+03
50.8%,1523000,23306.57699126005,3123.5207919930717,122.70886874993552,5.98e+03
50.8%,1524000,23438.84757167101,3121.61258601218,122.6339040505305,5.98e+03
50.8%,1525000,23360.44544572197,3039.811350173427,119.42030702954983,5.98e+03
50.9%,1526000,23343.645093396306,3075.9427144319266,120.83974334190533,5.98e+03
50.9%,1527000,23378.371455086395,2923.7454995345424,114.86060975815481,5.98e+03
50.9%,1528000,23275.994473703206,3000.082683996848,117.85954915146283,5.98e+03
51.0%,1529000,23372.099271543324,3059.003295788986,120.17427093516318,5.99e+03
51.0%,1530000,23328.74449145794,3067.782365493436,120.51916049532599,5.99e+03
51.0%,1531000,23365.157642846927,3045.3070453751043,119.63620779861819,5.99e+03
51.1%,1532000,23374.452951654792,3071.4632491262373,120.6637656049635,5.99e+03
51.1%,1533000,23367.631328342482,3053.490527230324,119.95769943186225,5.99e+03
51.1%,1534000,23297.165131848305,3119.9036200897035,122.56676658321578,6e+03
51.2%,1535000,23272.207315281034,3068.438641459784,120.54494258124159,6e+03
51.2%,1536000,23142.29351716116,3066.9513760201526,120.4865147135303,6e+03
51.2%,1537000,23244.74806621857,2984.638534216806,117.25281903038548,6e+03
51.3%,1538000,23241.435201440006,3014.386338928061,118.42147443785689,6e+03
51.3%,1539000,23320.47156905383,2956.1645894063086,116.13420776149273,6e+03
51.3%,1540000,23220.334492467344,3093.267221937832,121.5203441316132,6.01e+03
51.4%,1541000,23365.444056402892,3067.628912749496,120.51313203773938,6.01e+03
51.4%,1542000,23277.749657332897,2989.135281629889,117.42947570241023,6.01e+03
51.4%,1543000,23289.548889391124,2946.1611085551212,115.74121667849516,6.01e+03
51.5%,1544000,23253.81594472751,2991.2147527840384,117.51116862841153,6.01e+03
51.5%,1545000,23251.309128172696,2978.579283421235,117.01477873543926,6.01e+03
51.5%,1546000,23338.672327034175,2910.1947942840916,114.32826442646721,6.02e+03
51.6%,1547000,23256.12953234464,2974.1263313122854,116.83984258092813,6.02e+03
51.6%,1548000,23300.588773902506,2978.864300758661,117.02597576513067,6.02e+03
51.6%,1549000,23341.89133572951,2945.346478794001,115.70921359508577,6.02e+03
51.7%,1550000,23404.587114755064,2994.980931004954,117.65912457292897,6.02e+03
51.7%,1551000,23251.07719032094,2980.2820762313395,117.08167368935764,6.03e+03
51.7%,1552000,23212.289254445583,3034.4725213067723,119.21056882247402,6.03e+03
51.8%,1553000,23290.08307627961,3108.453426041064,122.11694074492537,6.03e+03
51.8%,1554000,23256.618743240833,3134.8268777336048,123.153033230853,6.03e+03
51.8%,1555000,23223.232975790277,3116.254240054304,122.42339910606294,6.03e+03
51.9%,1556000,23285.308450741693,3050.3880667188087,119.83581792536314,6.03e+03
51.9%,1557000,23246.71456258744,3083.0482835280754,121.11888870499945,6.04e+03
51.9%,1558000,23197.072821587324,3042.3652157113065,119.52063674462521,6.04e+03
52.0%,1559000,23344.502188280225,2971.4118250278225,116.73320202446541,6.04e+03
52.0%,1560000,23246.920560456812,3036.187623901038,119.277947371601,6.04e+03
52.0%,1561000,23417.830485213548,2987.6507516774745,117.37115529950043,6.04e+03
52.1%,1562000,23292.23214386776,3089.8347464755584,121.38549784467084,6.04e+03
52.1%,1563000,23397.61907266639,3017.5683106440065,118.54647957650008,6.05e+03
52.1%,1564000,23293.3739801161,3095.234785345853,121.59764071328186,6.05e+03
52.2%,1565000,23344.652365021408,3014.8398465077416,118.43929067977685,6.05e+03
52.2%,1566000,23248.123277679086,3068.217170264709,120.53624198930763,6.05e+03
52.2%,1567000,23332.269293919206,3076.4130268811823,120.85821977041354,6.05e+03
52.3%,1568000,23337.165533930063,3066.9469070259047,120.4863391471534,6.05e+03
52.3%,1569000,23364.362122613937,3001.560952436569,117.9176235681313,6.06e+03
52.3%,1570000,23334.0292105712,3085.2998649366054,121.20734305697538,6.06e+03
52.4%,1571000,23371.380788659677,3070.952981081986,120.64371950358013,6.06e+03
52.4%,1572000,23457.12006862834,3079.001663075286,120.95991546579612,6.06e+03
52.4%,1573000,23373.22758799605,3115.7070689071397,122.40190325027955,6.06e+03
52.5%,1574000,23339.918082168326,3066.4748175340046,120.46779290675433,6.06e+03
52.5%,1575000,23354.437303643674,3063.495051269165,120.35073149693916,6.07e+03
52.5%,1576000,23404.09540777281,3022.197010527886,118.72832005855797,6.07e+03
52.6%,1577000,23396.97406233847,3027.443898363149,118.93444632234764,6.06e+03
52.6%,1578000,23454.768397632986,3063.695428088552,120.35860338717717,6.06e+03
52.6%,1579000,23363.428450919688,3026.979951784026,118.91621997980799,6.06e+03
52.7%,1580000,23329.24793292582,3048.24404505068,119.75158910442947,6.06e+03
52.7%,1581000,23313.16078972444,3027.99086142884,118.95593400356013,6.07e+03
52.7%,1582000,23333.456635970622,3119.743314948946,122.56046892624882,6.07e+03
52.8%,1583000,23387.907202016562,3045.1999836842206,119.6320018336672,6.07e+03
52.8%,1584000,23377.97405829467,3125.5320090544,122.78788028430367,6.07e+03
52.8%,1585000,23442.750682905316,3087.986347814435,121.31288270175686,6.07e+03
52.9%,1586000,23433.71692370996,3014.9602960415177,118.44402259194116,6.07e+03
52.9%,1587000,23444.65970721841,3076.5832153740157,120.86490569915249,6.08e+03
52.9%,1588000,23400.769508626312,3012.836244225118,118.36057829529207,6.08e+03
53.0%,1589000,23401.647587679327,3063.9465537758997,120.36846896869898,6.08e+03
53.0%,1590000,23423.599520646036,3024.7884460361256,118.8301257262102,6.08e+03
53.0%,1591000,23402.90295015648,2998.875204439068,117.81211279344218,6.08e+03
53.1%,1592000,23333.58155673556,3014.0828026830095,118.40954988484917,6.08e+03
53.1%,1593000,23423.762135002762,2911.0540287250856,114.36201982406713,6.09e+03
53.1%,1594000,23406.076817167923,2978.9790350900694,117.03048315309171,6.09e+03
53.2%,1595000,23399.249184520915,3063.087244202424,120.33471061948693,6.09e+03
53.2%,1596000,23436.66096966341,3074.139123697628,120.7688884978265,6.09e+03
53.2%,1597000,23459.037762084976,3027.4287645921795,118.93385178559272,6.09e+03
53.3%,1598000,23341.044239498675,3073.9693149683753,120.76221748826451,6.09e+03
53.3%,1599000,23441.98689885065,3013.105781291262,118.37116717581353,6.1e+03
53.3%,1600000,23378.427594564855,3024.3789577369994,118.81403880081469,6.1e+03
